Date,Open,High,Low,Close,Adj Close,Volume
2017-04-28,53.430000,53.880001,53.220001,53.680000,53.680000,585300
2017-05-01,53.750000,54.240002,53.500000,54.110001,54.110001,817500
2017-05-02,54.160000,54.849998,53.650002,54.779999,54.779999,1203100
2017-05-03,54.480000,55.119999,54.209999,54.700001,54.700001,1918000
2017-05-04,61.889999,63.340000,57.650002,58.049999,58.049999,5166300
2017-05-05,58.230000,60.750000,57.990002,60.439999,60.439999,2228500
2017-05-08,59.529999,60.549999,59.439999,60.049999,60.049999,2401000
2017-05-09,60.099998,61.220001,59.799999,60.080002,60.080002,1975900
2017-05-10,59.919998,60.750000,59.419998,60.480000,60.480000,717800
2017-05-11,60.450001,61.000000,60.000000,60.310001,60.310001,1079300
2017-05-12,60.369999,60.980000,60.020000,60.720001,60.720001,641700
2017-05-15,60.849998,62.419998,60.750000,61.930000,61.930000,2588000
2017-05-16,61.930000,62.790001,61.349998,61.980000,61.980000,1175800
2017-05-17,60.750000,61.340000,60.169998,60.230000,60.230000,1173100
2017-05-18,59.880001,60.910000,59.610001,59.689999,59.689999,986800
2017-05-19,60.000000,60.889999,59.470001,60.340000,60.340000,1130300
2017-05-22,60.209999,60.910000,59.500000,60.439999,60.439999,1249800
2017-05-23,60.439999,60.650002,59.799999,60.220001,60.220001,538500
2017-05-24,60.970001,62.040001,60.849998,61.959999,61.959999,2066600
2017-05-25,62.000000,66.860001,61.770000,64.150002,64.150002,3426500
2017-05-26,63.860001,64.889999,63.049999,63.560001,63.560001,1204100
2017-05-30,63.270000,63.650002,62.000000,62.520000,62.520000,909500
2017-05-31,62.680000,63.000000,61.689999,62.009998,62.009998,941500
2017-06-01,62.029999,62.639999,61.430000,62.430000,62.430000,1516800
2017-06-02,62.369999,63.000000,62.020000,62.680000,62.680000,650700
2017-06-05,62.500000,63.340000,62.310001,62.349998,62.349998,687300
2017-06-06,61.959999,62.970001,61.799999,61.970001,61.970001,826400
2017-06-07,62.049999,62.759998,61.250000,61.919998,61.919998,600200
2017-06-08,62.090000,63.270000,61.599998,63.189999,63.189999,685500
2017-06-09,63.410000,64.580002,58.889999,60.299999,60.299999,1680400
2017-06-12,58.919998,60.400002,57.250000,60.220001,60.220001,1803400
2017-06-13,62.660000,63.680000,61.040001,62.150002,62.150002,1931000
2017-06-14,62.369999,62.939999,61.119999,62.119999,62.119999,942800
2017-06-15,61.230000,62.150002,60.750000,61.799999,61.799999,732900
2017-06-16,61.619999,62.230000,61.259998,62.049999,62.049999,1139200
2017-06-19,62.610001,64.110001,62.490002,63.779999,63.779999,1454700
2017-06-20,63.660000,63.990002,62.639999,62.889999,62.889999,1176100
2017-06-21,63.400002,65.489998,63.400002,64.940002,64.940002,1507700
2017-06-22,65.220001,66.099998,64.870003,65.720001,65.720001,1147600
2017-06-23,65.730003,66.519997,65.510002,66.500000,66.500000,1091900
2017-06-26,66.790001,67.099998,65.750000,66.050003,66.050003,925900
2017-06-27,65.750000,66.500000,64.459999,64.470001,64.470001,880100
2017-06-28,64.910004,65.040001,63.639999,64.129997,64.129997,693900
2017-06-29,63.970001,64.250000,61.209999,61.770000,61.770000,1220700
2017-06-30,61.779999,62.419998,61.080002,61.270000,61.270000,1232700
2017-07-03,61.630001,61.790001,60.430000,61.160000,61.160000,456900
2017-07-05,61.389999,62.070000,61.169998,62.049999,62.049999,746800
2017-07-06,61.500000,62.099998,60.930000,61.270000,61.270000,767700
2017-07-07,61.480000,62.560001,61.330002,62.540001,62.540001,624500
2017-07-10,62.770000,63.049999,62.040001,62.270000,62.270000,581600
2017-07-11,62.279999,63.110001,61.810001,62.919998,62.919998,597500
2017-07-12,63.470001,64.769997,63.130001,64.470001,64.470001,691600
2017-07-13,64.550003,64.809998,63.320000,63.630001,63.630001,512600
2017-07-14,63.630001,63.630001,62.189999,62.889999,62.889999,674200
2017-07-17,64.580002,64.580002,63.650002,64.029999,64.029999,541800
2017-07-18,63.799999,64.089996,63.389999,63.759998,63.759998,341800
2017-07-19,64.080002,64.529999,63.799999,64.459999,64.459999,513500
2017-07-20,64.639999,64.959999,64.000000,64.430000,64.430000,350600
2017-07-21,64.269997,64.269997,63.590000,63.770000,63.770000,506900
2017-07-24,63.759998,64.489998,63.410000,64.449997,64.449997,448500
2017-07-25,64.440002,65.430000,63.990002,64.930000,64.930000,576700
2017-07-26,65.099998,65.440002,64.680000,64.980003,64.980003,560100
2017-07-27,65.500000,66.089996,63.720001,64.870003,64.870003,701200
2017-07-28,64.489998,65.099998,63.950001,64.849998,64.849998,649400
2017-07-31,65.160004,65.430000,63.840000,64.449997,64.449997,612700
2017-08-01,64.540001,65.669998,64.440002,65.470001,65.470001,715500
2017-08-02,65.599998,65.669998,63.459999,64.019997,64.019997,2118300
2017-08-03,69.510002,70.000000,66.750000,69.800003,69.800003,4305500
2017-08-04,69.949997,71.529999,69.519997,71.309998,71.309998,1562100
2017-08-07,71.050003,71.400002,70.059998,70.620003,70.620003,1561000
2017-08-08,70.139999,70.669998,69.529999,69.940002,69.940002,973200
2017-08-09,69.110001,70.300003,68.540001,69.860001,69.860001,1131700
2017-08-10,69.500000,69.820000,67.419998,67.970001,67.970001,1132700
2017-08-11,67.680000,68.959999,67.389999,68.669998,68.669998,712200
2017-08-14,69.449997,70.430000,69.070000,70.360001,70.360001,851100
2017-08-15,70.339996,70.550003,69.360001,70.300003,70.300003,598000
2017-08-16,70.430000,71.480003,70.129997,70.820000,70.820000,896500
2017-08-17,70.349998,70.660004,69.260002,69.320000,69.320000,655100
2017-08-18,69.040001,69.809998,68.779999,69.739998,69.739998,485300
2017-08-21,69.580002,70.599998,69.480003,70.269997,70.269997,630400
2017-08-22,70.389999,71.849998,70.269997,71.639999,71.639999,616700
2017-08-23,71.120003,72.000000,71.029999,71.529999,71.529999,439300
2017-08-24,71.660004,72.150002,71.349998,72.029999,72.029999,467500
2017-08-25,72.230003,73.370003,71.690002,71.809998,71.809998,590100
2017-08-28,72.000000,72.139999,71.190002,71.680000,71.680000,492800
2017-08-29,70.720001,71.910004,70.519997,71.519997,71.519997,334700
2017-08-30,71.500000,72.239998,71.309998,72.000000,72.000000,615000
2017-08-31,71.919998,72.599998,71.809998,72.480003,72.480003,534100
2017-09-01,72.629997,73.120003,72.199997,72.660004,72.660004,652700
2017-09-05,72.220001,72.489998,71.019997,71.980003,71.980003,795900
2017-09-06,72.099998,72.699997,71.099998,72.120003,72.120003,720600
2017-09-07,72.349998,72.980003,72.129997,72.239998,72.239998,1138700
2017-09-08,72.389999,72.980003,71.800003,72.849998,72.849998,656400
2017-09-11,73.419998,75.410004,73.419998,74.800003,74.800003,1303900
2017-09-12,74.940002,75.750000,74.239998,75.629997,75.629997,641800
2017-09-13,75.629997,76.269997,75.330002,75.410004,75.410004,881600
2017-09-14,75.279999,75.889999,74.730003,75.230003,75.230003,601900
2017-09-15,74.849998,75.070000,74.269997,75.019997,75.019997,708000
2017-09-18,75.209999,76.180000,75.209999,75.970001,75.970001,609500
2017-09-19,76.129997,76.300003,75.059998,75.570000,75.570000,472600
2017-09-20,75.430000,75.529999,74.639999,75.250000,75.250000,836600
2017-09-21,75.500000,75.669998,74.540001,75.430000,75.430000,338900
2017-09-22,75.320000,75.889999,74.919998,75.580002,75.580002,346300
2017-09-25,75.580002,75.870003,73.269997,73.889999,73.889999,559200
2017-09-26,74.220001,74.699997,73.180000,73.830002,73.830002,415400
2017-09-27,74.349998,75.940002,73.910004,75.650002,75.650002,477800
2017-09-28,75.489998,75.779999,74.430000,74.570000,74.570000,477500
2017-09-29,74.599998,75.059998,74.010002,74.889999,74.889999,581700
2017-10-02,75.129997,75.610001,74.459999,75.389999,75.389999,401600
2017-10-03,75.449997,76.500000,75.139999,75.980003,75.980003,489900
2017-10-04,76.050003,76.269997,75.220001,76.120003,76.120003,397500
2017-10-05,76.410004,77.300003,76.029999,76.900002,76.900002,695900
2017-10-06,76.610001,77.470001,76.220001,77.379997,77.379997,460100
2017-10-09,77.440002,77.769997,77.150002,77.650002,77.650002,428700
2017-10-10,77.839996,78.139999,75.980003,76.230003,76.230003,618400
2017-10-11,76.540001,77.080002,75.809998,76.940002,76.940002,634600
2017-10-12,76.919998,77.900002,76.900002,77.220001,77.220001,440200
2017-10-13,77.800003,78.110001,77.459999,77.669998,77.669998,426600
2017-10-16,78.000000,78.410004,77.570000,78.330002,78.330002,426000
2017-10-17,78.410004,79.040001,78.360001,79.019997,79.019997,371200
2017-10-18,79.500000,79.730003,78.599998,78.669998,78.669998,325700
2017-10-19,78.389999,78.849998,77.910004,78.620003,78.620003,473600
2017-10-20,78.699997,79.820000,78.629997,78.779999,78.779999,581900
2017-10-23,79.680000,79.750000,78.849998,79.150002,79.150002,663300
2017-10-24,79.290001,79.449997,78.680000,78.860001,78.860001,321200
2017-10-25,78.769997,79.129997,77.680000,78.300003,78.300003,685800
2017-10-26,78.519997,79.650002,77.650002,79.379997,79.379997,738300
2017-10-27,79.830002,80.750000,78.680000,79.339996,79.339996,660400
2017-10-30,79.000000,80.139999,79.000000,79.529999,79.529999,707000
2017-10-31,80.110001,81.419998,79.709999,81.089996,81.089996,990600
2017-11-01,81.550003,81.739998,79.269997,80.760002,80.760002,1356300
2017-11-02,80.260002,82.320000,79.690002,82.169998,82.169998,1570800
2017-11-03,72.379997,75.379997,71.500000,74.599998,74.599998,6713800
2017-11-06,74.580002,74.660004,71.120003,71.400002,71.400002,2618100
2017-11-07,71.529999,71.930000,69.809998,70.269997,70.269997,2231300
2017-11-08,70.099998,71.389999,69.750000,71.250000,71.250000,1538000
2017-11-09,71.199997,71.709999,69.839996,71.639999,71.639999,772300
2017-11-10,71.379997,72.370003,71.080002,72.150002,72.150002,685200
2017-11-13,71.610001,71.699997,70.540001,71.239998,71.239998,740600
2017-11-14,71.120003,71.750000,70.900002,71.180000,71.180000,361100
2017-11-15,70.889999,72.949997,70.070000,70.349998,70.349998,566100
2017-11-16,70.970001,71.580002,69.690002,70.309998,70.309998,983300
2017-11-17,70.349998,70.959999,69.610001,70.190002,70.190002,858300
2017-11-20,70.139999,70.730003,69.910004,70.099998,70.099998,812500
2017-11-21,70.190002,70.830002,69.550003,69.680000,69.680000,868200
2017-11-22,69.680000,69.690002,68.599998,69.430000,69.430000,959200
2017-11-24,69.379997,70.320000,69.129997,70.070000,70.070000,204300
2017-11-27,69.980003,70.760002,69.959999,70.389999,70.389999,585900
2017-11-28,70.839996,71.480003,70.760002,70.940002,70.940002,713500
2017-11-29,70.919998,70.919998,68.370003,68.959999,68.959999,927000
2017-11-30,69.199997,70.559998,68.870003,70.300003,70.300003,670400
2017-12-01,69.870003,70.650002,69.400002,70.320000,70.320000,719200
2017-12-04,70.300003,70.680000,68.690002,68.769997,68.769997,860900
2017-12-05,68.449997,70.980003,68.449997,69.870003,69.870003,903100
2017-12-06,69.480003,70.910004,69.160004,70.760002,70.760002,463000
2017-12-07,70.470001,71.959999,70.320000,71.610001,71.610001,624400
2017-12-08,72.279999,72.610001,71.500000,71.589996,71.589996,459400
2017-12-11,71.790001,72.070000,70.940002,71.190002,71.190002,602600
2017-12-12,71.160004,71.599998,70.419998,70.669998,70.669998,516900
2017-12-13,70.830002,71.410004,69.949997,70.099998,70.099998,591900
2017-12-14,70.309998,70.570000,69.309998,69.389999,69.389999,674400
2017-12-15,69.559998,71.010002,69.209999,70.629997,70.629997,893000
2017-12-18,71.010002,71.839996,70.800003,71.059998,71.059998,590400
2017-12-19,71.360001,71.419998,70.370003,70.680000,70.680000,627800
2017-12-20,70.730003,70.940002,69.800003,70.059998,70.059998,407100
2017-12-21,70.489998,70.900002,70.260002,70.750000,70.750000,447000
2017-12-22,70.620003,70.620003,69.830002,70.190002,70.190002,291900
2017-12-26,70.120003,70.919998,69.790001,70.709999,70.709999,232400
2017-12-27,70.699997,71.250000,70.199997,70.570000,70.570000,326300
2017-12-28,70.589996,70.839996,70.120003,70.360001,70.360001,361200
2017-12-29,70.239998,70.410004,69.000000,69.199997,69.199997,518100
2018-01-02,69.849998,70.839996,69.790001,70.209999,70.209999,496400
2018-01-03,70.449997,71.699997,70.250000,71.610001,71.610001,642800
2018-01-04,70.440002,71.330002,69.750000,70.279999,70.279999,1215900
2018-01-05,70.699997,70.930000,70.150002,70.279999,70.279999,537600
2018-01-08,70.000000,70.930000,69.800003,70.629997,70.629997,524800
2018-01-09,70.739998,71.209999,69.949997,70.800003,70.800003,433300
2018-01-10,70.389999,72.839996,70.150002,72.690002,72.690002,648600
2018-01-11,73.000000,74.580002,73.000000,73.699997,73.699997,1022900
2018-01-12,73.800003,75.169998,73.269997,74.519997,74.519997,738300
2018-01-16,75.190002,75.669998,72.470001,73.199997,73.199997,700400
2018-01-17,73.199997,74.260002,72.430000,74.070000,74.070000,598800
2018-01-18,73.940002,74.150002,72.739998,73.040001,73.040001,531700
2018-01-19,73.139999,74.129997,72.980003,73.949997,73.949997,522100
2018-01-22,73.970001,74.660004,73.430000,74.419998,74.419998,685400
2018-01-23,74.110001,74.320000,72.709999,73.570000,73.570000,722200
2018-01-24,73.650002,73.849998,72.820000,73.309998,73.309998,954400
2018-01-25,73.610001,76.070000,73.500000,74.949997,74.949997,970100
2018-01-26,75.660004,77.099998,75.290001,76.820000,76.820000,754100
2018-01-29,76.820000,77.739998,76.559998,77.150002,77.150002,854500
2018-01-30,76.019997,77.250000,75.580002,76.059998,76.059998,594000
2018-01-31,76.720001,77.470001,75.879997,76.809998,76.809998,832500
2018-02-01,76.739998,78.099998,76.440002,77.089996,77.089996,1408400
2018-02-02,86.110001,87.000000,81.120003,84.010002,84.010002,5881200
2018-02-05,82.940002,84.919998,80.070000,80.120003,80.120003,1963000
2018-02-06,78.389999,80.000000,76.279999,79.300003,79.300003,3305900
2018-02-07,79.199997,80.000000,77.529999,77.830002,77.830002,1658600
2018-02-08,78.300003,79.089996,76.050003,76.150002,76.150002,1345500
2018-02-09,76.589996,77.970001,73.379997,77.349998,77.349998,1140200
2018-02-12,77.720001,79.769997,77.500000,78.980003,78.980003,975100
2018-02-13,78.760002,80.550003,78.389999,79.800003,79.800003,829500
2018-02-14,79.529999,82.000000,79.059998,81.790001,81.790001,847300
2018-02-15,82.730003,83.779999,80.889999,83.320000,83.320000,782700
2018-02-16,83.320000,84.629997,81.199997,82.150002,82.150002,1279600
2018-02-20,81.029999,83.570000,80.980003,82.660004,82.660004,1039500
2018-02-21,82.589996,84.120003,82.120003,82.160004,82.160004,644300
2018-02-22,82.419998,83.099998,81.639999,81.940002,81.940002,490900
2018-02-23,82.300003,83.290001,82.029999,83.279999,83.279999,297700
2018-02-26,83.389999,84.330002,82.800003,83.449997,83.449997,651600
2018-02-27,83.449997,83.949997,81.760002,81.760002,81.760002,601000
2018-02-28,82.250000,83.120003,81.349998,81.669998,81.669998,540100
2018-03-01,81.959999,82.699997,80.620003,81.480003,81.480003,629000
2018-03-02,80.699997,83.089996,80.010002,83.019997,83.019997,674800
2018-03-05,82.540001,86.110001,81.849998,85.800003,85.800003,1392100
2018-03-06,86.000000,86.660004,83.699997,84.360001,84.360001,874400
2018-03-07,83.879997,84.980003,83.599998,84.410004,84.410004,765100
2018-03-08,84.540001,86.320000,84.540001,85.730003,85.730003,509200
2018-03-09,86.260002,87.599998,86.040001,86.639999,86.639999,641000
2018-03-12,86.730003,87.389999,86.320000,86.410004,86.410004,1183300
2018-03-13,86.720001,87.110001,83.970001,84.220001,84.220001,719500
2018-03-14,84.589996,85.330002,83.959999,84.669998,84.669998,649500
2018-03-15,84.910004,85.139999,83.519997,84.540001,84.540001,561500
2018-03-16,84.610001,84.949997,83.019997,83.330002,83.330002,527400
2018-03-19,82.790001,83.089996,81.139999,82.559998,82.559998,926000
2018-03-20,82.489998,83.830002,82.410004,83.589996,83.589996,476800
2018-03-21,83.570000,85.099998,83.260002,84.099998,84.099998,586300
2018-03-22,83.129997,84.389999,82.519997,82.800003,82.800003,386100
2018-03-23,82.540001,83.500000,81.400002,81.410004,81.410004,670900
2018-03-26,82.660004,84.269997,82.230003,84.239998,84.239998,339800
2018-03-27,84.459999,84.940002,81.190002,81.500000,81.500000,539000
2018-03-28,81.489998,81.580002,79.029999,79.199997,79.199997,749200
2018-03-29,79.370003,81.620003,78.320000,80.820000,80.820000,682300
2018-04-02,80.510002,80.699997,78.000000,78.540001,78.540001,606200
2018-04-03,79.230003,79.879997,78.279999,79.480003,79.480003,536200
2018-04-04,78.010002,80.070000,77.720001,79.900002,79.900002,788600
2018-04-05,80.720001,81.570000,80.150002,80.370003,80.370003,490500
2018-04-06,79.739998,80.580002,78.180000,78.389999,78.389999,698900
2018-04-09,78.639999,79.639999,77.760002,77.820000,77.820000,763900
2018-04-10,78.970001,79.320000,77.320000,78.860001,78.860001,692800
2018-04-11,78.260002,80.690002,78.040001,79.639999,79.639999,578000
2018-04-12,80.330002,81.559998,80.089996,81.160004,81.160004,447500
2018-04-13,81.660004,81.660004,79.430000,79.919998,79.919998,545200
2018-04-16,80.400002,82.160004,79.849998,81.180000,81.180000,538600
2018-04-17,81.709999,85.129997,81.620003,84.459999,84.459999,1314400
2018-04-18,84.279999,86.040001,83.720001,85.110001,85.110001,1039000
2018-04-19,84.570000,84.970001,83.730003,84.389999,84.389999,727600
2018-04-20,84.019997,84.910004,83.650002,83.820000,83.820000,694500
2018-04-23,83.970001,85.489998,83.970001,84.870003,84.870003,869700
2018-04-24,85.199997,85.809998,81.720001,81.980003,81.980003,925100
2018-04-25,81.639999,81.839996,79.120003,81.410004,81.410004,907800
2018-04-26,81.870003,84.720001,81.870003,83.610001,83.610001,715600
2018-04-27,83.680000,84.260002,82.769997,84.089996,84.089996,807700
2018-04-30,84.160004,85.669998,84.160004,85.050003,85.050003,1120500
2018-05-01,84.790001,85.610001,84.250000,84.779999,84.779999,1181400
2018-05-02,84.720001,85.529999,83.910004,85.180000,85.180000,1554400
2018-05-03,95.000000,97.089996,89.370003,90.790001,90.790001,3356700
2018-05-04,90.489998,91.860001,89.980003,91.000000,91.000000,1544100
2018-05-07,90.500000,91.629997,90.290001,90.989998,90.989998,1696200
2018-05-08,90.629997,93.709999,90.309998,93.099998,93.099998,996700
2018-05-09,93.279999,95.470001,92.809998,95.209999,95.209999,1060100
2018-05-10,93.239998,95.779999,93.180000,94.989998,94.989998,721700
2018-05-11,95.010002,95.760002,94.320000,95.000000,95.000000,633200
2018-05-14,94.870003,94.970001,91.940002,92.080002,92.080002,732400
2018-05-15,91.650002,93.220001,91.099998,92.489998,92.489998,544900
2018-05-16,92.580002,94.000000,91.919998,92.760002,92.760002,969600
2018-05-17,92.080002,94.839996,92.080002,93.489998,93.489998,998200
2018-05-18,93.559998,95.470001,93.540001,94.430000,94.430000,621800
2018-05-21,95.000000,95.580002,93.620003,93.790001,93.790001,647600
2018-05-22,94.779999,95.190002,93.849998,94.269997,94.269997,563300
2018-05-23,93.320000,95.860001,93.320000,95.820000,95.820000,686800
2018-05-24,95.980003,98.230003,95.639999,97.379997,97.379997,1123600
2018-05-25,98.029999,99.620003,97.959999,98.559998,98.559998,1125700
2018-05-29,98.080002,98.930000,97.599998,98.000000,98.000000,1134000
2018-05-30,98.720001,99.639999,98.309998,99.360001,99.360001,814400
2018-05-31,99.320000,99.800003,98.660004,98.870003,98.870003,738700
2018-06-01,98.900002,99.750000,98.120003,98.529999,98.529999,1022900
2018-06-04,99.000000,99.790001,98.410004,99.620003,99.620003,959300
2018-06-05,99.660004,101.430000,99.660004,100.660004,100.660004,793600
2018-06-06,100.699997,101.589996,100.040001,100.650002,100.650002,600700
2018-06-07,100.669998,100.709999,97.010002,98.070000,98.070000,1249300
2018-06-08,97.519997,99.160004,97.230003,98.750000,98.750000,429000
2018-06-11,98.970001,100.300003,98.080002,99.879997,99.879997,596600
2018-06-12,100.220001,101.489998,99.669998,101.169998,101.169998,929700
2018-06-13,102.070000,102.580002,100.099998,101.300003,101.300003,745500
2018-06-14,101.879997,103.389999,101.849998,102.040001,102.040001,771500
2018-06-15,102.000000,103.559998,101.330002,103.129997,103.129997,659700
2018-06-18,102.639999,104.760002,101.550003,104.480003,104.480003,624500
2018-06-19,103.250000,104.489998,101.290001,104.290001,104.290001,661700
2018-06-20,104.320000,105.779999,103.900002,104.129997,104.129997,636300
2018-06-21,104.239998,104.690002,100.589996,100.889999,100.889999,659300
2018-06-22,100.000000,100.580002,96.629997,97.180000,97.180000,1303500
2018-06-25,96.000000,96.589996,92.010002,93.669998,93.669998,1369100
2018-06-26,93.720001,96.949997,93.690002,96.349998,96.349998,926200
2018-06-27,96.949997,97.830002,93.610001,93.650002,93.650002,463900
2018-06-28,93.750000,97.650002,93.709999,97.339996,97.339996,919900
2018-06-29,97.730003,98.669998,97.089996,97.750000,97.750000,459400
2018-07-02,97.209999,99.919998,96.529999,99.870003,99.870003,477300
2018-07-03,100.599998,101.519997,99.739998,99.940002,99.940002,279600
2018-07-05,100.900002,101.180000,99.800003,101.070000,101.070000,475000
2018-07-06,101.099998,102.860001,101.099998,102.680000,102.680000,422800
2018-07-09,103.260002,104.790001,102.089996,103.820000,103.820000,434100
2018-07-10,104.199997,104.949997,103.699997,103.889999,103.889999,367600
2018-07-11,105.290001,106.720001,104.300003,106.290001,106.290001,574700
2018-07-12,106.320000,109.279999,106.320000,108.889999,108.889999,773100
2018-07-13,108.879997,109.389999,107.510002,108.769997,108.769997,487000
2018-07-16,109.330002,109.330002,108.250000,108.570000,108.570000,363100
2018-07-17,108.050003,110.610001,107.300003,110.230003,110.230003,507000
2018-07-18,110.320000,111.599998,109.660004,111.129997,111.129997,524900
2018-07-19,110.949997,111.199997,110.290001,110.459999,110.459999,485100
2018-07-20,110.559998,111.709999,110.320000,110.599998,110.599998,438200
2018-07-23,110.989998,111.940002,109.500000,111.720001,111.720001,444100
2018-07-24,112.029999,112.419998,107.570000,108.320000,108.320000,560100
2018-07-25,108.720001,111.269997,108.680000,110.790001,110.790001,579400
2018-07-26,109.839996,111.470001,109.309998,111.019997,111.019997,421000
2018-07-27,111.379997,111.860001,105.750000,107.639999,107.639999,600400
2018-07-30,107.300003,107.449997,101.639999,102.169998,102.169998,956400
2018-07-31,102.470001,104.540001,100.800003,103.070000,103.070000,898600
2018-08-01,106.410004,106.980003,105.120003,106.139999,106.139999,918300
2018-08-02,105.599998,110.629997,105.559998,110.160004,110.160004,1431300
2018-08-03,107.440002,109.169998,99.309998,102.839996,102.839996,3449700
2018-08-06,102.639999,104.870003,102.639999,103.940002,103.940002,904300
2018-08-07,102.639999,104.669998,102.639999,103.279999,103.279999,1189900
2018-08-08,103.239998,103.239998,101.339996,101.449997,101.449997,882400
2018-08-09,101.000000,104.449997,100.760002,103.669998,103.669998,746100
2018-08-10,102.750000,104.349998,102.500000,103.699997,103.699997,478600
2018-08-13,103.500000,104.099998,101.620003,101.949997,101.949997,562800
2018-08-14,102.440002,103.459999,101.300003,103.190002,103.190002,515400
2018-08-15,102.510002,104.449997,101.440002,102.620003,102.620003,671200
2018-08-16,103.320000,104.070000,101.080002,101.260002,101.260002,715000
2018-08-17,100.800003,100.800003,98.199997,98.540001,98.540001,1154600
2018-08-20,98.339996,100.519997,97.180000,100.120003,100.120003,897200
2018-08-21,100.000000,102.620003,99.500000,102.510002,102.510002,837800
2018-08-22,102.629997,103.269997,101.820000,102.580002,102.580002,453300
2018-08-23,102.489998,104.360001,102.410004,103.190002,103.190002,548100
2018-08-24,103.639999,108.669998,103.489998,107.980003,107.980003,1017400
2018-08-27,108.339996,108.889999,105.610001,106.480003,106.480003,989100
2018-08-28,106.650002,108.199997,106.510002,107.750000,107.750000,746300
2018-08-29,107.389999,111.589996,107.389999,111.309998,111.309998,1138700
2018-08-30,110.680000,112.269997,110.169998,110.989998,110.989998,574100
2018-08-31,111.089996,112.180000,110.040001,111.860001,111.860001,458100
2018-09-04,111.430000,114.440002,111.180000,114.050003,114.050003,748200
2018-09-05,114.089996,114.820000,108.510002,111.669998,111.669998,764700
2018-09-06,111.669998,113.650002,109.980003,113.040001,113.040001,1078600
2018-09-07,112.099998,115.470001,109.860001,113.900002,113.900002,933800
2018-09-10,115.220001,115.540001,111.809998,112.510002,112.510002,1093800
2018-09-11,112.480003,115.330002,112.400002,115.029999,115.029999,683500
2018-09-12,114.610001,115.639999,113.000000,115.089996,115.089996,583400
2018-09-13,116.099998,118.080002,115.400002,116.160004,116.160004,704300
2018-09-14,116.099998,117.239998,114.919998,115.550003,115.550003,697000
2018-09-17,115.050003,116.029999,110.500000,110.860001,110.860001,815700
2018-09-18,111.989998,114.449997,111.989998,113.739998,113.739998,717100
2018-09-19,113.580002,113.879997,109.570000,111.160004,111.160004,680900
2018-09-20,111.199997,113.540001,110.220001,111.730003,111.730003,619700
2018-09-21,112.059998,112.820000,109.809998,110.180000,110.180000,844700
2018-09-24,109.489998,111.510002,107.900002,110.959999,110.959999,717700
2018-09-25,111.239998,114.000000,111.220001,113.660004,113.660004,450600
2018-09-26,113.699997,115.750000,112.180000,114.260002,114.260002,600900
2018-09-27,114.860001,115.449997,113.260002,113.330002,113.330002,559400
2018-09-28,113.139999,114.000000,111.199997,111.739998,111.739998,830700
2018-10-01,112.860001,113.589996,111.050003,111.309998,111.309998,807100
2018-10-02,111.669998,111.669998,106.430000,106.989998,106.989998,752200
2018-10-03,107.620003,108.830002,106.459999,107.529999,107.529999,730500
2018-10-04,107.410004,107.500000,103.959999,105.940002,105.940002,695200
2018-10-05,105.690002,107.730003,102.739998,105.699997,105.699997,1025500
2018-10-08,104.440002,104.860001,98.480003,100.669998,100.669998,1307800
2018-10-09,100.559998,102.970001,99.239998,101.360001,101.360001,765100
2018-10-10,100.389999,100.930000,96.150002,96.389999,96.389999,1606200
2018-10-11,95.580002,98.720001,94.809998,97.150002,97.150002,1545100
2018-10-12,100.260002,102.269997,99.070000,100.919998,100.919998,793300
2018-10-15,100.790001,102.769997,98.419998,101.779999,101.779999,1119800
2018-10-16,102.949997,105.629997,102.639999,104.940002,104.940002,675900
2018-10-17,105.000000,105.680000,103.230003,104.480003,104.480003,451200
2018-10-18,104.050003,104.980003,100.989998,101.959999,101.959999,541700
2018-10-19,102.639999,103.440002,99.639999,99.639999,99.639999,599600
2018-10-22,100.120003,101.500000,98.099998,100.739998,100.739998,955900
2018-10-23,98.529999,101.820000,97.669998,101.449997,101.449997,497900
2018-10-24,101.660004,103.000000,96.739998,96.900002,96.900002,685400
2018-10-25,97.160004,100.019997,96.900002,99.690002,99.690002,855000
2018-10-26,96.690002,98.949997,94.839996,96.769997,96.769997,855800
2018-10-29,99.349998,101.430000,95.209999,96.559998,96.559998,1357100
2018-10-30,96.059998,101.489998,95.540001,101.360001,101.360001,1125500
2018-10-31,103.379997,107.629997,102.389999,106.680000,106.680000,904300
2018-11-01,107.320000,109.209999,105.080002,108.889999,108.889999,750400
2018-11-02,109.760002,110.489998,106.750000,106.830002,106.830002,903700
2018-11-05,107.150002,107.459999,104.220001,106.599998,106.599998,934400
2018-11-06,105.940002,107.720001,102.849998,105.029999,105.029999,1728800
2018-11-07,113.660004,124.860001,112.540001,121.160004,121.160004,3729300
2018-11-08,121.989998,125.500000,119.010002,119.660004,119.660004,1899400
2018-11-09,118.080002,118.080002,111.629997,114.110001,114.110001,3137100
2018-11-12,113.000000,113.000000,107.919998,110.900002,110.900002,1810000
2018-11-13,110.709999,114.129997,109.419998,112.529999,112.529999,965400
2018-11-14,114.550003,116.339996,111.760002,112.459999,112.459999,554600
2018-11-15,112.330002,118.419998,112.239998,117.750000,117.750000,716000
2018-11-16,116.440002,119.570000,114.370003,116.040001,116.040001,852200
2018-11-19,114.660004,115.489998,103.150002,104.120003,104.120003,1759500
2018-11-20,100.320000,106.949997,99.529999,104.879997,104.879997,1134000
